trade_id,signal_type,zone_name,entry_time,entry_price,target_price,exit_time,exit_price,exit_type,pnl,hold_duration
200,BUY,sup1,2024-08-22T16:25:00,18496.65,18571.65,2024-08-23T10:55:00,18570.75,TARGET,74.09999999999854,1110.0
201,BUY,sup1,2024-08-23T14:50:00,18600.25,18675.25,2024-08-23T15:00:00,18585.75,STOP_LOSS,-14.5,10.0
202,BUY,sup1,2024-08-23T15:35:00,18594.75,18669.75,2024-08-26T09:40:00,18559.45,STOP_LOSS,-35.29999999999927,3965.0
203,BUY,res1,2024-08-26T13:20:00,18603.45,18678.45,2024-08-27T10:30:00,18682.55,TARGET,79.09999999999854,1270.0
204,BUY,sup1,2024-08-27T16:05:00,18700.55,18775.55,2024-08-28T09:55:00,18774.65,TARGET,74.10000000000218,1070.0
205,BUY,sup1,2024-08-28T15:40:00,18830.15,18905.15,2024-08-29T09:00:00,18795.7,STOP_LOSS,-34.45000000000073,1040.0
206,BUY,sup1,2024-08-29T10:05:00,18817.15,18892.15,2024-08-29T11:05:00,18897.15,TARGET,80.0,60.0
207,BUY,sup1,2024-08-29T14:30:00,18913.15,18988.15,2024-08-29T15:40:00,18879.15,STOP_LOSS,-34.0,70.0
208,BUY,res1,2024-08-30T09:30:00,18912.25,18987.25,2024-09-02T09:10:00,18873.95,STOP_LOSS,-38.29999999999927,4300.0
209,BUY,sup1,2024-09-02T13:10:00,18882.95,18957.95,2024-09-03T09:00:00,18975.1,TARGET,92.14999999999782,1190.0
210,BUY,sup1,2024-09-03T11:25:00,18896.05,18971.05,2024-09-03T11:40:00,18874.05,STOP_LOSS,-22.0,15.0
211,BUY,res1,2024-09-04T11:45:00,18632.15,18707.15,2024-09-04T13:00:00,18597.15,STOP_LOSS,-35.0,75.0
212,BUY,sup1,2024-09-04T15:35:00,18619.15,18694.15,2024-09-04T16:00:00,18561.65,STOP_LOSS,-57.5,25.0
213,BUY,sup1,2024-09-04T16:10:00,18610.15,18685.15,2024-09-05T09:00:00,18514.2,STOP_LOSS,-95.95000000000073,1010.0
214,BUY,sup1,2024-09-05T09:30:00,18606.65,18681.65,2024-09-05T11:25:00,18564.15,STOP_LOSS,-42.5,115.0
215,BUY,sup1,2024-09-05T12:05:00,18623.65,18698.65,2024-09-05T14:25:00,18585.15,STOP_LOSS,-38.5,140.0
216,BUY,sup1,2024-09-05T15:40:00,18616.15,18691.15,2024-09-06T09:00:00,18540.2,STOP_LOSS,-75.95000000000073,1040.0
217,BUY,sup1,2024-09-06T11:25:00,18466.75,18541.75,2024-09-06T14:30:00,18527.25,TARGET,60.5,185.0
218,BUY,res1,2024-09-06T14:50:00,18546.25,18621.25,2024-09-06T16:25:00,18462.75,STOP_LOSS,-83.5,95.0
219,BUY,sup1,2024-09-09T10:30:00,18394.55,18469.55,2024-09-09T16:15:00,18477.55,TARGET,83.0,345.0
220,BUY,sup1,2024-09-10T13:00:00,18393.65,18468.65,2024-09-10T13:40:00,18345.65,STOP_LOSS,-48.0,40.0
221,BUY,res1,2024-09-11T14:50:00,18373.65,18448.65,2024-09-11T15:55:00,18346.65,STOP_LOSS,-27.0,65.0
222,BUY,sup1,2024-09-12T11:10:00,18557.75,18632.75,2024-09-12T14:35:00,18502.75,STOP_LOSS,-55.0,205.0
223,BUY,sup1,2024-09-13T11:35:00,18598.75,18673.75,2024-09-13T15:50:00,18673.75,TARGET,75.0,255.0
224,BUY,sup1,2024-09-16T10:20:00,18654.65,18729.65,2024-09-16T15:40:00,18613.15,STOP_LOSS,-41.5,320.0
225,BUY,res1,2024-09-17T09:00:00,18699.1,18774.1,2024-09-17T12:10:00,18782.15,TARGET,83.05000000000291,190.0
226,BUY,sup1,2024-09-18T11:25:00,18711.15,18786.15,2024-09-19T09:00:00,18881.0,TARGET,169.84999999999854,1295.0
227,BUY,res1,2024-09-19T10:50:00,18901.05,18976.05,2024-09-19T11:25:00,18970.05,TARGET,69.0,35.0
228,BUY,res1,2024-09-19T13:30:00,19002.05,19077.05,2024-09-19T15:50:00,18953.55,STOP_LOSS,-48.5,140.0
229,BUY,sup1,2024-09-19T16:00:00,18997.05,19072.05,2024-09-19T16:10:00,18968.55,STOP_LOSS,-28.5,10.0
230,BUY,sup1,2024-09-20T11:50:00,18816.55,18891.55,2024-09-20T15:40:00,18784.05,STOP_LOSS,-32.5,230.0
231,BUY,res1,2024-09-23T10:00:00,18796.75,18871.75,2024-09-23T10:40:00,18745.25,STOP_LOSS,-51.5,40.0
232,BUY,res1,2024-09-23T12:00:00,18800.25,18875.25,2024-09-24T09:00:00,18994.6,TARGET,194.34999999999854,1260.0
233,BUY,res1,2024-09-24T10:10:00,19022.65,19097.65,2024-09-24T11:20:00,18968.65,STOP_LOSS,-54.0,70.0
234,BUY,sup1,2024-09-24T11:30:00,18960.15,19035.15,2024-09-24T14:00:00,18938.15,STOP_LOSS,-22.0,150.0
235,BUY,sup1,2024-09-24T14:15:00,18960.65,19035.65,2024-09-24T14:30:00,18935.65,STOP_LOSS,-25.0,15.0
236,BUY,res1,2024-09-25T14:20:00,18952.55,19027.55,2024-09-25T15:10:00,18933.55,STOP_LOSS,-19.0,50.0
237,BUY,sup1,2024-09-26T12:30:00,19118.95,19193.95,2024-09-26T14:55:00,19196.45,TARGET,77.5,145.0
238,BUY,sup1,2024-09-27T10:25:00,19289.35,19364.35,2024-09-27T11:20:00,19360.85,TARGET,71.5,55.0
239,BUY,res1,2024-09-27T13:20:00,19415.35,19490.35,2024-09-30T10:50:00,19383.05,STOP_LOSS,-32.29999999999927,4170.0
240,BUY,sup1,2024-09-30T14:55:00,19337.05,19412.05,2024-10-01T09:00:00,19417.9,TARGET,80.85000000000218,1085.0
241,BUY,sup1,2024-10-01T12:15:00,19394.45,19469.45,2024-10-01T15:40:00,19312.95,STOP_LOSS,-81.5,205.0
242,BUY,res1,2024-10-02T14:40:00,19140.75,19215.75,2024-10-02T15:25:00,19105.25,STOP_LOSS,-35.5,45.0
243,BUY,sup1,2024-10-02T15:50:00,19122.75,19197.75,2024-10-03T09:15:00,19065.65,STOP_LOSS,-57.099999999998545,1045.0
244,BUY,sup1,2024-10-03T10:45:00,19014.65,19089.65,2024-10-03T13:05:00,19092.15,TARGET,77.5,140.0
245,BUY,res1,2024-10-04T11:45:00,19042.55,19117.55,2024-10-04T14:30:00,19097.55,TARGET,55.0,165.0
246,BUY,sup1,2024-10-07T11:15:00,19043.75,19118.75,2024-10-07T11:25:00,19017.25,STOP_LOSS,-26.5,10.0
247,BUY,sup1,2024-10-07T11:35:00,19046.25,19121.25,2024-10-07T14:45:00,19122.25,TARGET,76.0,190.0
248,BUY,sup1,2024-10-08T10:45:00,18971.15,19046.15,2024-10-08T12:15:00,19049.15,TARGET,78.0,90.0
249,BUY,sup1,2024-10-08T15:00:00,19086.15,19161.15,2024-10-08T16:15:00,19044.15,STOP_LOSS,-42.0,75.0
250,BUY,res1,2024-10-09T11:20:00,19085.05,19160.05,2024-10-09T15:50:00,19164.55,TARGET,79.5,270.0
251,BUY,sup1,2024-10-10T11:35:00,19204.95,19279.95,2024-10-10T14:10:00,19277.45,TARGET,72.5,155.0
252,SELL,res1,2024-10-10T14:30:00,19269.95,19194.95,2024-10-10T14:30:00,19223.95,TARGET,46.0,0.0
253,BUY,sup1,2024-10-11T11:00:00,19198.85,19273.85,2024-10-11T15:40:00,19273.85,TARGET,75.0,280.0
254,BUY,sup1,2024-10-14T12:00:00,19414.55,19489.55,2024-10-14T15:50:00,19501.55,TARGET,87.0,230.0
255,BUY,sup1,2024-10-15T15:10:00,19559.95,19634.95,2024-10-15T16:30:00,19531.45,STOP_LOSS,-28.5,80.0
256,BUY,sup1,2024-10-16T10:20:00,19464.35,19539.35,2024-10-16T11:00:00,19421.35,STOP_LOSS,-43.0,40.0
257,BUY,sup1,2024-10-16T14:00:00,19438.35,19513.35,2024-10-16T16:15:00,19513.35,TARGET,75.0,135.0
258,BUY,res1,2024-10-17T10:30:00,19560.75,19635.75,2024-10-17T15:10:00,19645.25,TARGET,84.5,280.0
259,BUY,sup1,2024-10-18T15:40:00,19624.65,19699.65,2024-10-21T11:15:00,19594.85,STOP_LOSS,-29.80000000000291,4055.0
260,BUY,sup1,2024-10-22T10:20:00,19558.75,19633.75,2024-10-22T10:55:00,19510.75,STOP_LOSS,-48.0,35.0
261,BUY,res1,2024-10-23T16:25:00,19421.65,19496.65,2024-10-24T09:55:00,19497.55,TARGET,75.89999999999782,1050.0
262,BUY,res1,2024-10-24T13:10:00,19518.55,19593.55,2024-10-24T14:40:00,19499.55,STOP_LOSS,-19.0,90.0
263,BUY,res1,2024-10-24T15:20:00,19551.55,19626.55,2024-10-24T15:25:00,19535.55,STOP_LOSS,-16.0,5.0
264,BUY,sup1,2024-10-25T10:30:00,19413.55,19488.55,2024-10-25T11:15:00,19493.55,TARGET,80.0,45.0
265,BUY,res1,2024-10-25T15:30:00,19481.55,19556.55,2024-10-25T15:40:00,19459.55,STOP_LOSS,-22.0,10.0
266,BUY,res1,2024-10-25T16:05:00,19470.05,19545.05,2024-10-28T09:40:00,19543.35,TARGET,73.29999999999927,3935.0
267,BUY,sup1,2024-10-31T11:45:00,19160.55,19235.55,2024-10-31T14:50:00,19118.55,STOP_LOSS,-42.0,185.0
268,BUY,res1,2024-11-01T12:25:00,19188.45,19263.45,2024-11-01T16:05:00,19261.95,TARGET,73.5,220.0
269,BUY,sup1,2024-11-04T09:30:00,19250.65,19325.65,2024-11-04T09:45:00,19218.15,STOP_LOSS,-32.5,15.0
270,BUY,sup1,2024-11-04T10:10:00,19247.65,19322.65,2024-11-04T14:25:00,19213.65,STOP_LOSS,-34.0,255.0
271,BUY,sup1,2024-11-05T12:35:00,19180.55,19255.55,2024-11-06T09:00:00,19345.5,TARGET,164.95000000000073,1225.0
272,BUY,sup1,2024-11-07T12:20:00,19277.35,19352.35,2024-11-07T15:20:00,19357.35,TARGET,80.0,180.0
273,BUY,res1,2024-11-11T11:20:00,19460.95,19535.95,2024-11-11T14:50:00,19537.95,TARGET,77.0,210.0
274,BUY,sup1,2024-11-11T15:35:00,19497.45,19572.45,2024-11-11T16:10:00,19474.45,STOP_LOSS,-23.0,35.0
275,BUY,sup1,2024-11-13T11:50:00,19070.25,19145.25,2024-11-13T12:30:00,19041.75,STOP_LOSS,-28.5,40.0
276,BUY,res1,2024-11-14T12:30:00,19230.15,19305.15,2024-11-15T09:00:00,19148.6,STOP_LOSS,-81.55000000000291,1230.0
277,BUY,res1,2024-11-15T11:55:00,19277.55,19352.55,2024-11-15T12:10:00,19253.05,STOP_LOSS,-24.5,15.0
278,BUY,res1,2024-11-15T13:50:00,19260.55,19335.55,2024-11-15T14:05:00,19231.55,STOP_LOSS,-29.0,15.0
279,BUY,res1,2024-11-15T15:40:00,19221.55,19296.55,2024-11-15T16:10:00,19205.55,STOP_LOSS,-16.0,30.0
280,BUY,sup1,2024-11-15T16:15:00,19235.05,19310.05,2024-11-18T10:05:00,19182.35,STOP_LOSS,-52.70000000000073,3950.0
281,BUY,sup1,2024-11-18T15:35:00,19131.85,19206.85,2024-11-19T09:05:00,19210.75,TARGET,78.90000000000146,1050.0
282,BUY,res1,2024-11-19T09:20:00,19168.75,19243.75,2024-11-19T09:30:00,19129.25,STOP_LOSS,-39.5,10.0
283,BUY,res1,2024-11-19T13:30:00,18994.25,19069.25,2024-11-19T13:35:00,18967.75,STOP_LOSS,-26.5,5.0
284,BUY,res1,2024-11-20T13:55:00,19147.15,19222.15,2024-11-20T15:05:00,19108.15,STOP_LOSS,-39.0,70.0
285,BUY,sup1,2024-11-21T09:55:00,19012.05,19087.05,2024-11-21T10:10:00,18951.05,STOP_LOSS,-61.0,15.0
286,BUY,sup1,2024-11-21T11:00:00,18980.55,19055.55,2024-11-21T12:20:00,19051.05,TARGET,70.5,80.0
287,BUY,res1,2024-11-21T13:40:00,19072.55,19147.55,2024-11-21T13:55:00,19042.55,STOP_LOSS,-30.0,15.0
288,BUY,sup1,2024-11-21T14:00:00,19043.55,19118.55,2024-11-21T15:35:00,19016.05,STOP_LOSS,-27.5,95.0
289,BUY,res1,2024-11-22T15:40:00,19290.95,19365.95,2024-11-25T09:00:00,19462.2,TARGET,171.25,3920.0
290,BUY,res1,2024-11-25T13:50:00,19380.65,19455.65,2024-11-26T09:00:00,19296.6,STOP_LOSS,-84.05000000000291,1150.0
291,BUY,res1,2024-11-26T12:45:00,19331.55,19406.55,2024-11-26T16:10:00,19290.55,STOP_LOSS,-41.0,205.0
292,BUY,res1,2024-11-27T12:55:00,19205.45,19280.45,2024-11-28T09:00:00,19383.4,TARGET,177.95000000000073,1205.0
293,BUY,sup1,2024-11-28T12:55:00,19394.35,19469.35,2024-11-28T13:05:00,19377.35,STOP_LOSS,-17.0,10.0
294,BUY,sup1,2024-11-28T13:15:00,19386.85,19461.85,2024-11-28T14:35:00,19348.85,STOP_LOSS,-38.0,80.0
295,BUY,res1,2024-11-28T15:10:00,19407.45,19482.45,2024-11-29T09:00:00,19394.3,STOP_LOSS,-13.150000000001455,1070.0
296,BUY,res1,2024-11-29T09:05:00,19407.75,19482.75,2024-11-29T10:20:00,19383.25,STOP_LOSS,-24.5,75.0
297,BUY,res1,2024-11-29T11:15:00,19425.25,19500.25,2024-11-29T13:00:00,19502.75,TARGET,77.5,105.0
298,BUY,res1,2024-12-02T10:10:00,19616.55,19691.55,2024-12-02T11:15:00,19720.05,TARGET,103.5,65.0
299,BUY,res1,2024-12-02T12:10:00,19762.05,19837.05,2024-12-02T13:00:00,19835.05,TARGET,73.0,50.0
300,BUY,sup1,2024-12-02T15:15:00,19868.05,19943.05,2024-12-02T15:55:00,19834.55,STOP_LOSS,-33.5,40.0
301,BUY,res1,2024-12-04T13:00:00,20218.85,20293.85,2024-12-04T13:35:00,20194.85,STOP_LOSS,-24.0,35.0
302,BUY,sup1,2024-12-04T13:55:00,20177.85,20252.85,2024-12-04T14:05:00,20146.85,STOP_LOSS,-31.0,10.0
303,BUY,sup1,2024-12-05T13:35:00,20299.75,20374.75,2024-12-06T09:35:00,20375.65,TARGET,75.90000000000146,1200.0
304,BUY,res1,2024-12-06T14:30:00,20416.75,20491.75,2024-12-06T15:40:00,20391.65,STOP_LOSS,-25.099999999998545,70.0
305,BUY,res1,2024-12-09T13:25:00,20383.85,20458.85,2024-12-10T09:00:00,20296.7,STOP_LOSS,-87.14999999999782,1175.0
306,BUY,res1,2024-12-10T12:25:00,20364.25,20439.25,2024-12-11T09:00:00,20319.1,STOP_LOSS,-45.150000000001455,1235.0
307,BUY,sup1,2024-12-11T12:30:00,20344.15,20419.15,2024-12-12T09:00:00,20420.0,TARGET,75.84999999999854,1230.0
308,BUY,sup1,2024-12-12T13:05:00,20410.55,20485.55,2024-12-13T09:25:00,20501.85,TARGET,91.29999999999927,1220.0
309,SELL,res1,2024-12-16T12:00:00,20352.15,20277.15,2024-12-17T09:00:00,20287.5,TARGET,64.65000000000146,1260.0
310,BUY,res1,2024-12-17T12:20:00,20355.55,20430.55,2024-12-17T12:55:00,20318.05,STOP_LOSS,-37.5,35.0
311,BUY,sup1,2024-12-19T11:15:00,20052.55,20127.55,2024-12-19T11:40:00,20011.05,STOP_LOSS,-41.5,25.0
312,BUY,sup1,2024-12-20T11:05:00,19738.85,19813.85,2024-12-20T11:20:00,19702.35,STOP_LOSS,-36.5,15.0
313,BUY,res1,2024-12-20T15:45:00,19759.85,19834.85,2024-12-20T16:30:00,19849.85,TARGET,90.0,45.0
314,BUY,res1,2024-12-23T10:10:00,19868.85,19943.85,2024-12-23T14:55:00,19813.85,STOP_LOSS,-55.0,285.0
315,BUY,sup1,2024-12-23T16:15:00,19824.85,19899.85,2024-12-27T09:05:00,19800.45,STOP_LOSS,-24.399999999997817,5330.0
316,BUY,sup1,2024-12-30T10:00:00,19904.95,19979.95,2024-12-30T14:15:00,19842.95,STOP_LOSS,-62.0,255.0
317,BUY,sup1,2025-01-02T09:05:00,19954.85,20029.85,2025-01-02T09:30:00,19900.35,STOP_LOSS,-54.5,25.0
318,BUY,res1,2025-01-02T16:10:00,19945.85,20020.85,2025-01-02T16:30:00,19920.35,STOP_LOSS,-25.5,20.0
319,BUY,res1,2025-01-03T09:00:00,19975.5,20050.5,2025-01-03T09:35:00,19921.55,STOP_LOSS,-53.95000000000073,35.0
320,BUY,sup1,2025-01-06T12:10:00,19981.95,20056.95,2025-01-06T12:20:00,20095.95,TARGET,114.0,10.0
321,BUY,sup1,2025-01-06T16:30:00,20113.95,20188.95,2025-01-07T09:00:00,20191.1,TARGET,77.14999999999782,990.0
322,BUY,res1,2025-01-07T10:00:00,20203.15,20278.15,2025-01-07T12:15:00,20271.15,TARGET,68.0,135.0
323,BUY,sup1,2025-01-07T13:35:00,20276.15,20351.15,2025-01-07T15:10:00,20348.15,TARGET,72.0,95.0
324,BUY,sup1,2025-01-08T09:05:00,20308.75,20383.75,2025-01-08T09:40:00,20382.25,TARGET,73.5,35.0
325,BUY,res1,2025-01-08T11:00:00,20383.25,20458.25,2025-01-08T12:10:00,20458.75,TARGET,75.5,70.0
326,BUY,sup1,2025-01-09T09:15:00,20260.45,20335.45,2025-01-09T14:45:00,20333.45,TARGET,73.0,330.0
327,BUY,sup1,2025-01-10T10:30:00,20299.05,20374.05,2025-01-10T12:35:00,20372.55,TARGET,73.5,125.0
328,BUY,res1,2025-01-10T12:40:00,20380.05,20455.05,2025-01-10T13:05:00,20356.55,STOP_LOSS,-23.5,25.0
329,BUY,sup1,2025-01-13T12:35:00,20061.05,20136.05,2025-01-13T16:20:00,20137.05,TARGET,76.0,225.0
330,BUY,res1,2025-01-14T09:00:00,20205.2,20280.2,2025-01-14T11:40:00,20278.25,TARGET,73.04999999999927,160.0
331,BUY,res1,2025-01-14T14:10:00,20275.25,20350.25,2025-01-14T14:25:00,20260.75,STOP_LOSS,-14.5,15.0
332,BUY,res1,2025-01-15T11:35:00,20381.85,20456.85,2025-01-15T14:30:00,20530.85,TARGET,149.0,175.0
333,BUY,res1,2025-01-16T12:55:00,20615.05,20690.05,2025-01-16T16:00:00,20585.55,STOP_LOSS,-29.5,185.0
334,BUY,sup1,2025-01-17T12:00:00,20841.65,20916.65,2025-01-17T13:05:00,20825.15,STOP_LOSS,-16.5,65.0
335,BUY,sup1,2025-01-17T14:10:00,20854.65,20929.65,2025-01-20T14:30:00,20901.65,TARGET,47.0,4340.0
336,BUY,sup1,2025-01-21T12:35:00,20959.85,21034.85,2025-01-22T09:00:00,21163.5,TARGET,203.65000000000146,1225.0
337,BUY,res1,2025-01-22T11:55:00,21273.95,21348.95,2025-01-22T16:10:00,21250.45,STOP_LOSS,-23.5,255.0
338,BUY,sup1,2025-01-23T10:05:00,21264.15,21339.15,2025-01-23T14:35:00,21339.65,TARGET,75.5,270.0
339,BUY,sup1,2025-01-24T10:30:00,21487.75,21562.75,2025-01-24T13:40:00,21430.75,STOP_LOSS,-57.0,190.0
340,BUY,sup1,2025-01-27T12:15:00,21144.25,21219.25,2025-01-27T14:10:00,21216.25,TARGET,72.0,115.0
341,BUY,res1,2025-01-28T13:35:00,21430.95,21505.95,2025-01-28T15:45:00,21401.45,STOP_LOSS,-29.5,130.0
342,BUY,sup1,2025-01-28T16:20:00,21414.45,21489.45,2025-01-29T09:00:00,21496.6,TARGET,82.14999999999782,1000.0
343,BUY,res1,2025-01-29T10:45:00,21552.05,21627.05,2025-01-29T15:25:00,21630.55,TARGET,78.5,280.0
344,BUY,res1,2025-01-30T12:40:00,21711.25,21786.25,2025-01-30T13:15:00,21684.75,STOP_LOSS,-26.5,35.0
345,BUY,sup1,2025-01-30T13:25:00,21689.25,21764.25,2025-01-31T09:00:00,21773.9,TARGET,84.65000000000146,1175.0
346,BUY,res1,2025-01-31T10:30:00,21791.35,21866.35,2025-01-31T15:50:00,21721.85,STOP_LOSS,-69.5,320.0
347,BUY,sup1,2025-02-03T11:10:00,21310.35,21385.35,2025-02-03T12:10:00,21384.35,TARGET,74.0,60.0
348,BUY,res1,2025-02-03T16:25:00,21433.35,21508.35,2025-02-04T09:40:00,21341.55,STOP_LOSS,-91.79999999999927,1035.0
349,BUY,sup1,2025-02-04T09:50:00,21308.55,21383.55,2025-02-04T10:00:00,21387.05,TARGET,78.5,10.0
350,BUY,sup1,2025-02-04T15:55:00,21490.55,21565.55,2025-02-05T09:00:00,21423.7,STOP_LOSS,-66.84999999999854,1025.0
351,BUY,sup1,2025-02-05T11:00:00,21418.15,21493.15,2025-02-05T12:20:00,21493.65,TARGET,75.5,80.0
352,BUY,res1,2025-02-06T15:15:00,21793.35,21868.35,2025-02-06T16:10:00,21880.85,TARGET,87.5,55.0
353,BUY,res1,2025-02-11T09:35:00,21937.85,22012.85,2025-02-11T10:25:00,21918.85,STOP_LOSS,-19.0,50.0
354,BUY,sup1,2025-02-11T10:30:00,21923.85,21998.85,2025-02-11T14:40:00,22004.85,TARGET,81.0,250.0
355,BUY,res1,2025-02-12T09:00:00,22105.5,22180.5,2025-02-12T14:30:00,21992.45,STOP_LOSS,-113.04999999999927,330.0
356,BUY,sup1,2025-02-12T15:15:00,22061.95,22136.95,2025-02-12T16:25:00,22145.95,TARGET,84.0,70.0
357,BUY,sup1,2025-02-14T14:10:00,22531.75,22606.75,2025-02-14T16:15:00,22493.75,STOP_LOSS,-38.0,125.0
358,BUY,res1,2025-02-17T10:10:00,22593.75,22668.75,2025-02-17T10:45:00,22666.75,TARGET,73.0,35.0
359,BUY,sup1,2025-02-17T12:00:00,22686.25,22761.25,2025-02-17T16:00:00,22765.75,TARGET,79.5,240.0
360,BUY,res1,2025-02-18T13:35:00,22794.95,22869.95,2025-02-19T09:00:00,22876.1,TARGET,81.14999999999782,1165.0
361,BUY,res1,2025-02-20T10:30:00,22553.25,22628.25,2025-02-20T14:20:00,22483.25,STOP_LOSS,-70.0,230.0
362,BUY,res1,2025-02-21T11:50:00,22350.35,22425.35,2025-02-21T15:40:00,22272.35,STOP_LOSS,-78.0,230.0
363,BUY,res1,2025-02-24T12:35:00,22503.45,22578.45,2025-02-24T13:00:00,22457.95,STOP_LOSS,-45.5,25.0
364,BUY,sup1,2025-02-24T13:25:00,22446.95,22521.95,2025-02-24T15:35:00,22391.95,STOP_LOSS,-55.0,130.0
365,BUY,sup1,2025-02-25T12:30:00,22441.05,22516.05,2025-02-25T14:30:00,22512.55,TARGET,71.5,120.0
366,BUY,res1,2025-02-26T12:35:00,22721.25,22796.25,2025-02-26T13:30:00,22796.25,TARGET,75.0,55.0
367,BUY,res1,2025-02-26T14:25:00,22803.25,22878.25,2025-02-26T14:50:00,22785.25,STOP_LOSS,-18.0,25.0
368,BUY,res1,2025-02-27T12:10:00,22604.85,22679.85,2025-02-27T14:50:00,22512.35,STOP_LOSS,-92.5,160.0
369,BUY,res1,2025-02-28T11:40:00,22486.45,22561.45,2025-02-28T12:45:00,22455.45,STOP_LOSS,-31.0,65.0
370,BUY,sup1,2025-02-28T14:30:00,22408.95,22483.95,2025-02-28T16:00:00,22491.45,TARGET,82.5,90.0
371,BUY,res1,2025-02-28T16:10:00,22488.95,22563.95,2025-03-03T09:00:00,22651.6,TARGET,162.64999999999782,3890.0
372,BUY,res1,2025-03-03T11:30:00,22773.05,22848.05,2025-03-03T13:00:00,22869.05,TARGET,96.0,90.0
373,BUY,res1,2025-03-03T15:05:00,23255.55,23330.55,2025-03-03T16:05:00,23127.55,STOP_LOSS,-128.0,60.0
374,BUY,sup1,2025-03-05T13:30:00,23064.35,23139.35,2025-03-05T14:10:00,23150.85,TARGET,86.5,40.0
375,BUY,sup1,2025-03-06T12:15:00,23129.45,23204.45,2025-03-06T12:45:00,23225.95,TARGET,96.5,30.0
376,BUY,res1,2025-03-06T13:30:00,23178.45,23253.45,2025-03-06T13:40:00,23128.95,STOP_LOSS,-49.5,10.0
377,BUY,sup1,2025-03-06T15:40:00,23156.95,23231.95,2025-03-06T15:50:00,23278.45,TARGET,121.5,10.0
378,BUY,res1,2025-03-06T16:05:00,23303.45,23378.45,2025-03-07T09:00:00,23159.6,STOP_LOSS,-143.85000000000218,1015.0
379,BUY,sup1,2025-03-07T09:05:00,23183.55,23258.55,2025-03-07T09:35:00,23077.55,STOP_LOSS,-106.0,30.0
380,BUY,sup1,2025-03-07T12:30:00,23064.05,23139.05,2025-03-07T13:25:00,22995.55,STOP_LOSS,-68.5,55.0
381,BUY,sup1,2025-03-10T10:25:00,22890.75,22965.75,2025-03-10T11:15:00,22848.25,STOP_LOSS,-42.5,50.0
382,BUY,sup1,2025-03-10T13:00:00,22823.75,22898.75,2025-03-10T13:15:00,22677.75,STOP_LOSS,-146.0,15.0
383,BUY,sup1,2025-03-11T12:40:00,22696.85,22771.85,2025-03-11T13:10:00,22616.35,STOP_LOSS,-80.5,30.0
384,BUY,sup1,2025-03-11T13:40:00,22676.35,22751.35,2025-03-11T14:25:00,22625.85,STOP_LOSS,-50.5,45.0
385,BUY,sup1,2025-03-13T09:50:00,22540.05,22615.05,2025-03-13T10:25:00,22628.55,TARGET,88.5,35.0
386,BUY,sup1,2025-03-13T14:00:00,22517.55,22592.55,2025-03-13T14:25:00,22605.05,TARGET,87.5,25.0
387,BUY,res1,2025-03-14T09:25:00,22592.35,22667.35,2025-03-14T09:30:00,22670.85,TARGET,78.5,5.0
388,BUY,res1,2025-03-14T11:10:00,22709.85,22784.85,2025-03-14T11:45:00,22804.35,TARGET,94.5,35.0
389,BUY,res1,2025-03-17T09:25:00,23026.95,23101.95,2025-03-17T10:25:00,22940.95,STOP_LOSS,-86.0,60.0
390,BUY,res1,2025-03-17T14:35:00,23081.95,23156.95,2025-03-18T09:00:00,23269.8,TARGET,187.84999999999854,1105.0
391,BUY,res1,2025-03-18T10:25:00,23416.85,23491.85,2025-03-18T11:15:00,23383.85,STOP_LOSS,-33.0,50.0
392,BUY,sup1,2025-03-18T12:50:00,23428.85,23503.85,2025-03-18T14:30:00,23353.85,STOP_LOSS,-75.0,100.0
393,BUY,sup1,2025-03-19T10:25:00,23293.55,23368.55,2025-03-19T13:20:00,23217.55,STOP_LOSS,-76.0,175.0
394,BUY,res1,2025-03-19T16:10:00,23260.05,23335.05,2025-03-20T09:45:00,23218.25,STOP_LOSS,-41.79999999999927,1055.0
395,BUY,sup1,2025-03-20T15:00:00,22949.75,23024.75,2025-03-21T09:00:00,22889.5,STOP_LOSS,-60.25,1080.0
396,BUY,sup1,2025-03-21T13:05:00,22819.55,22894.55,2025-03-21T13:40:00,22765.05,STOP_LOSS,-54.5,35.0
397,BUY,sup1,2025-03-21T15:45:00,22750.55,22825.55,2025-03-21T16:00:00,22833.55,TARGET,83.0,15.0
398,BUY,res1,2025-03-25T09:45:00,22947.05,23022.05,2025-03-25T11:25:00,23021.55,TARGET,74.5,100.0
399,BUY,sup1,2025-03-25T16:00:00,23053.05,23128.05,2025-03-26T09:00:00,23191.8,TARGET,138.75,1020.0
400,BUY,sup1,2025-03-26T13:45:00,22996.35,23071.35,2025-03-26T14:25:00,22941.85,STOP_LOSS,-54.5,40.0
401,BUY,res1,2025-03-27T15:35:00,22660.55,22735.55,2025-03-28T09:00:00,22561.8,STOP_LOSS,-98.75,1045.0
402,BUY,sup1,2025-03-31T10:40:00,22219.55,22294.55,2025-03-31T11:55:00,22120.55,STOP_LOSS,-99.0,75.0
403,BUY,sup1,2025-03-31T14:25:00,22017.55,22092.55,2025-03-31T14:45:00,22078.55,TARGET,61.0,20.0
404,BUY,sup1,2025-04-01T12:40:00,22355.85,22430.85,2025-04-01T14:10:00,22440.35,TARGET,84.5,90.0
405,BUY,sup1,2025-04-01T16:25:00,22357.35,22432.35,2025-04-02T09:00:00,22457.1,TARGET,99.75,995.0
